Iteration,PSO_N20,ABC_N20,FA_N20,CS_N20,GA_N20,HC_N20,ACO_N20,A*_N20,PSO_N50,ABC_N50,FA_N50,CS_N50,GA_N50,HC_N50,ACO_N50,A*_N50
525,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.0,738,-1598.2,-1578.5,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
526,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.0,738,-1598.2,-1578.5,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
527,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.0,738,-1598.2,-1578.5,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
528,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.0,738,-1598.2,-1578.5,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
529,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.5,738,-1598.2,-1578.5,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
530,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.5,738,-1598.2,-1578.5,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
531,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
532,-693.6,-703.55,-600.55,-683.95,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
533,-693.6,-703.55,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
534,-693.6,-703.55,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
535,-693.6,-703.55,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1840.3,-103.75,1720.65,1922
536,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
537,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
538,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
539,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
540,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
541,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
542,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
543,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
544,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
545,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
546,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
547,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1720.65,1922
548,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
549,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
550,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
551,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
552,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
553,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
554,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
555,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
556,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.0,1922
557,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
558,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
559,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
560,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
561,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
562,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
563,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1721.6,1922
564,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.2,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
565,-693.6,-704.15,-600.55,-684.1,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
566,-693.6,-704.15,-600.55,-684.4,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
567,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
568,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
569,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
570,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
571,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1722.0,1922
572,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
573,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
574,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
575,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
576,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
577,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
578,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
579,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
580,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
581,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
582,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
583,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
584,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
585,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
586,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
587,-693.6,-704.15,-600.55,-684.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
588,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
589,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
590,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
591,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
592,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
593,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
594,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
595,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
596,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.6,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
597,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1578.8,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
598,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
599,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
600,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
601,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
602,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
603,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
604,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1555.7,1841.6,-103.75,1724.85,1922
605,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
606,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
607,-693.6,-704.15,-600.55,-685.75,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
608,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
609,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
610,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
611,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
612,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
613,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
614,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
615,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
616,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
617,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
618,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
619,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
620,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
621,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
622,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
623,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
624,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
625,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
626,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
627,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
628,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
629,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1559.55,1841.6,-103.75,1724.85,1922
630,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1560.9,1841.6,-103.75,1724.85,1922
631,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1561.65,1841.6,-103.75,1724.85,1922
632,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1561.65,1841.6,-103.75,1724.85,1922
633,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1561.65,1841.6,-103.75,1724.85,1922
634,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1841.6,-103.75,1724.85,1922
635,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1841.6,-103.75,1724.85,1922
636,-693.6,-704.15,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1841.6,-103.75,1724.85,1922
637,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
638,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
639,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
640,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
641,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
642,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
643,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
644,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
645,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
646,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
647,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
648,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1724.85,1922
649,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1725.3,1922
650,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1726.55,1922
651,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1726.55,1922
652,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1726.55,1922
653,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1726.55,1922
654,-693.6,-705.5,-600.55,-686.3,738.0,-216.6,737.5,738,-1598.3,-1579.45,-1350.3,-1563.2,1842.8,-103.75,1726.55,1922
